"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","Percent_B11","Percent_A7","Percent_E5","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","area_B11","area_A7","area_E5","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","rel_B11","rel_A7","rel_E5","Gene_name","Annot","state_12B","state_10G","state_3D7B","state_B11","state_A7","state_E5","category_12B","category_10G","category_3D7B","category_B11","category_A7","category_E5"
"1228","PF3D7_0600100",TRUE,2.5974025974026,0.439266615737204,13.3880825057296,24.9236058059587,23.6822001527884,25.61115355233,25.1718869365928,15.1069518716578,25.61115355233,"Left",2.64279191750236,25.7185320787138,35.0822676412315,52.7766401833318,17.231088892925,18.6094137862646,20.50396222033,52.7766401833318,17.231088892925,5.57470762785827,"min","mid","max","min","min","min","VAR","erythrocyte membrane protein 1 (PfEMP1), pseudogene","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"1229","PF3D7_0600200",TRUE,0.954927425515661,2.57830404889228,33.3651642475172,6.77998472116119,18.4682964094729,29.8892284186402,32.4102368220015,15.3393175451999,33.3651642475172,"Left",3.38640951577732,38.1194962975509,40.8872644357822,60.7239295007341,15.1767215135292,36.4880374109426,42.5149813230508,60.7239295007341,15.1767215135292,13.5647582475127,"mid","mid","max","min","mid","mid","VAR","erythrocyte membrane protein 1, PfEMP1","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Semiactive_FC","Var_Repressed","Var_Repressed","Var_Active","Var_Repressed","Var_Repressed","Var_Semiactive"
"1230","PF3D7_0600300",TRUE,5.04201680672269,5.3475935828877,5.7868601986249,4.29717341482047,4.22077922077922,5.11841100076394,1.56608097784568,4.96880570409982,5.7868601986249,"Mid",1.19191736801271,16.0701751628113,14.1598089682847,18.5064684570108,2.47517985723992,10.8064072912494,7.84817631255252,18.5064684570108,2.47517985723992,12.3298132309304,"max","max","max","min","mid","mid","RIF","rifin","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"1231","PF3D7_0600400",TRUE,0.229182582123759,5.46218487394958,30.2139037433155,99.2551566080978,99.2551566080978,99.2551566080978,99.025974025974,55.6117901706137,99.2551566080978,"Left",2.72604172305682,35.6261299989152,45.3059402068979,72.2913911740294,NA,NA,NA,72.2913911740294,35.6261299989152,8.52024786175598,"min","min","max",NA,NA,NA,"VAR","erythrocyte membrane protein 1, PfEMP1","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Not_Settable","Not_Settable","Not_Settable","Var_Repressed","Var_Repressed","Var_Active","No_Category","No_Category","No_Category"
"1232","PF3D7_0600500",TRUE,0.706646294881589,0.439266615737204,1.81436210847976,1.66157372039725,1.39419404125286,2.06264323911383,1.62337662337662,1.34644766997708,2.06264323911383,"Left",0.752017371292106,NA,NA,NA,3.96218463516117,7.22704468370247,14.07681827904,14.07681827904,3.96218463516117,13.7349450165823,NA,NA,NA,"min","min","max","RIF","rifin","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"1233","PF3D7_0600600",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0970500960028,NA,NA,NA,NA,NA,NA,"VAR","erythrocyte membrane protein 1 (PfEMP1), exon 2","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1234","PF3D7_0600700",TRUE,13.3689839572193,11.9461420932009,14.4385026737968,5.42398777692895,5.88235294117647,4.7746371275783,9.66386554621849,9.30576776165011,14.4385026737968,"Left",2.21842586599329,45.1061713945937,46.3349427876953,35.6078688307825,16.4971148900855,18.0464714730405,21.6955047727454,46.3349427876953,16.4971148900855,4.50776749869087,"max","max","mid","min","min","min","RIF","rifin","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed","Var_Repressed"
"1235","PF3D7_0600800",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29315761913074,NA,NA,NA,NA,NA,NA,"RIF","rifin, pseudogene","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1236","PF3D7_0600900",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33539884796649,NA,NA,NA,NA,NA,NA,"RIF","rifin, pseudogene","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1237","PF3D7_0601000",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0207715133531,NA,NA,NA,NA,NA,NA,"EPF4","exported protein family 4","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1238","PF3D7_0601100",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9808867167045,NA,NA,NA,NA,NA,NA,"EPF3","exported protein family 3","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1239","PF3D7_0601200",TRUE,35.5423987776929,16.6730328495034,75.0381970970206,6.76088617265088,86.6883116883117,90.488922841864,83.7280366692131,51.8652915711739,90.488922841864,"Left",5.81384539106203,57.0102044141079,39.7366218178744,80.135865244474,20.0835218618051,94.1070874025273,98.2797423715894,98.2797423715894,20.0835218618051,41.4535695583872,"mid","min","max","min","max","max","MC-2TM","Pfmc-2TM Maurer's cleft two transmembrane protein","Var_Semiactive_FC","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Active_FC","Var_Semiactive","Var_Repressed","Var_Active","Var_Repressed","Var_Active","Var_Active"
"1240","PF3D7_0601300",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.36245418048525,NA,NA,NA,NA,NA,NA,"EPF1","exported protein family 1","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1241","PF3D7_0601400",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86193052888811,NA,NA,NA,NA,NA,NA,"VAR","erythrocyte membrane protein 1 (PfEMP1), pseudogene","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1242","PF3D7_0601500",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0291499389073,NA,NA,NA,NA,NA,NA,"null","Plasmodium exported protein (PHISTb), unknown function","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1243","PF3D7_0601600",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6376330947809,NA,NA,NA,NA,NA,NA,"null","tetratricopeptide repeat protein, putative","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1244","PF3D7_0601700",TRUE,20.3781512605042,20.5118411000764,27.4637127578304,29.3544690603514,28.5523300229183,31.4171122994652,11.038961038961,26.279602750191,31.4171122994652,"Left",1.11822409066538,27.8735701425737,31.3089360944204,27.3284282796125,16.2688220749711,25.3550139909322,17.7161202707105,31.3089360944204,16.2688220749711,36.6337929830686,"max","max","max","min","mid","min","null","Plasmodium exported protein (PHISTa), unknown function, pseudogene","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed_FC","Var_Semiactive_FC","Var_Repressed_FC","Var_Repressed","Var_Repressed","Var_Active","Var_Repressed","Var_Semiactive","Var_Repressed"
"1245","PF3D7_0601800",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.550183278059,NA,NA,NA,NA,NA,NA,"null","H/ACA snoRNA","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","Not_Settable","No_Category","No_Category","No_Category","No_Category","No_Category","No_Category"
"1246","PF3D7_0601900",FALSE,94.9770817417876,94.3468296409473,93.8693659281895,90.6226126814362,94.4614209320092,94.4996180290298,4.35446906035142,93.7961548255666,94.9770817417876,"Mid",0.83147249491287,40.7927794975769,35.7604550054005,38.1065390928121,29.6094744409988,36.816363313931,32.1179852359025,40.7927794975769,29.6094744409988,94.6893000523652,"max","mid","max","min","mid","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1247","PF3D7_0602000",FALSE,27.7310924369748,26.4896867838044,22.9564553093965,28.8579067990833,27.3109243697479,24.5607333842628,5.90145148968679,26.3177998472116,28.8579067990833,"Left",0.686926400669188,10.3229954382861,11.0043019016349,6.51402408620942,4.80084641434166,3.21010781428204,1.76514181263432,11.0043019016349,1.76514181263432,26.1585791586664,"max","max","mid","min","min","min","null","zinc finger protein, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1248","PF3D7_0602100",FALSE,37.8915202444614,38.3689839572192,35.2750190985485,45.6646294881589,40.9663865546218,47.4025974025974,12.1275783040489,40.9281894576012,47.4025974025974,"Mid",0.263384028295428,25.92695646092,26.2479887377968,27.1260552036639,25.2075496095956,28.7500647901691,27.4688359288191,28.7500647901691,25.2075496095956,53.2291848490138,"min","min","mid","min","max","mid","null","ATP-dependent RNA helicase, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1249","PF3D7_0602200",FALSE,37.3376623376623,41.1382734912147,43.5828877005348,36.8029029793736,30.2902979373568,34.6638655462185,13.292589763178,37.3026483320601,43.5828877005348,"Left",0.488855265220818,33.452380334873,33.7798995141031,36.1260088456421,39.572593667345,40.027483652093,36.248728150909,40.027483652093,33.452380334873,80.3194274742538,"min","min","mid","max","max","mid","null","MYND-type zinc finger protein, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1250","PF3D7_0602300",FALSE,13.1970970206264,12.7387318563789,7.56302521008403,9.26279602750191,5.11841100076394,5.21390374331551,8.07868601986249,8.84899414311179,13.1970970206264,"Left",1.86613204421168,18.5527191791288,16.6951593911548,4.84703855201589,29.946514546663,26.875426858033,24.2074130273672,29.946514546663,4.84703855201589,12.3734508640251,"mid","mid","min","max","max","max","PALM","liver merozoite formation protein, putative","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1251","PF3D7_0602400",FALSE,58.0977845683728,65.7372039724981,62.9679144385027,85.733384262796,80.4430863254393,80.366692131398,27.6355996944232,72.2243442831678,85.733384262796,"Right",0.566705653004966,21.4212682055637,20.387124285978,20.7579418032155,13.7990771726469,16.1525625267207,15.7439527399107,21.4212682055637,13.7990771726469,59.8708326060394,"max","max","max","min","min","min","EF-G","elongation factor G","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1252","PF3D7_0602500",FALSE,21.7150496562261,24.5416348357525,24.3697478991597,24.9809014514897,22.6508785332315,26.3368983957219,4.6218487394958,24.0991851285969,26.3368983957219,"Right",0.589376784357487,20.7841860240829,18.9597148448832,18.1081653211874,26.0352830707956,22.5726321794011,23.9195892942045,26.0352830707956,18.1081653211874,49.9803630651073,"mid","min","min","max","mid","max","null","geranylgeranyl transferase type-2 subunit beta, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1253","PF3D7_0602600",FALSE,48.6440030557678,45.3590527119939,43.7547746371276,47.0015278838808,44.2322383498854,44.1367456073338,4.88922841864018,45.5213903743316,48.6440030557678,"Left",0.631415191997918,22.6546366448925,22.248242960351,22.400398512954,14.1621023125205,15.6350333697295,16.3762434918828,22.6546366448925,14.1621023125205,46.2493454355036,"max","max","max","min","min","min","null","SAC3 domain-containing protein, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1254","PF3D7_0602700",FALSE,11.3445378151261,11.1726508785332,8.53705118411001,8.231474407945,8.3842627960275,7.20015278838808,4.14438502673797,9.14502164502164,11.3445378151261,"Left",0.575374398481933,34.1312083172898,36.7190551033495,29.1853317776482,32.5144433939263,29.4569740591031,28.9802694437675,36.7190551033495,28.9802694437675,13.0171059521732,"mid","max","min","mid","min","min","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1255","PF3D7_0602800",FALSE,19.5569136745607,19.4232238349885,15.8326967150497,17.2650878533231,18.2773109243697,18.7738731856379,3.72421695951108,18.188184364655,19.5569136745607,"Left",1.18040590796342,33.3271323155446,33.2309336447134,32.5573208860335,46.6162612077485,48.1761308752062,48.4337803481415,48.4337803481415,32.5573208860335,23.7912375632746,"min","min","min","max","max","max","JmjC2","JmjC domain-containing protein, putative","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1256","PF3D7_0602900",FALSE,72.0970206264324,75.7257448433919,80.0802139037433,76.22230710466,69.3468296409473,72.8227654698243,10.733384262796,74.3824802648332,80.0802139037433,"Sides",0.308748489666543,23.8238281299464,23.9008841059823,23.5913159466656,21.5566187581885,19.7482169199673,21.4114486361134,23.9008841059823,19.7482169199673,57.2176645138768,"max","max","max","mid","min","mid","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1257","PF3D7_0603000",FALSE,83.2123758594347,79.2971734148205,82.2001527883881,57.9449961802903,57.6394194041253,51.4705882352941,31.7417876241406,68.6274509803922,83.2123758594347,"Sides",0.333205997479489,6.64944556720202,6.26435673903027,8.16606243835226,10.7459774051294,9.98413237384541,8.54251458377795,10.7459774051294,6.26435673903027,57.2002094606389,"min","min","mid","max","max","mid","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"1258","PF3D7_0603100",FALSE,38.0443086325439,36.4782276546982,32.4293353705118,37.375859434683,45.3781512605042,38.6363636363636,12.9488158899924,38.0570409982175,45.3781512605042,"Sides",1.36005271294015,22.4045267817035,16.3363161989176,12.2712755753676,6.2238167192413,4.1118177926585,4.96136770493393,22.4045267817035,4.1118177926585,38.7393087798918,"max","max","mid","min","min","min","null","RNA-binding protein, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"1259","PF3D7_0603200",FALSE,39.9541634835753,44.8051948051948,42.9526355996944,34.5301757066463,37.3949579831933,32.2192513368984,12.5859434682964,38.6427298192004,44.8051948051948,"Right",0.425479756066617,21.9978217784261,25.1860282602425,24.3902717321829,27.7205244975221,25.561047466742,25.3849123185104,27.7205244975221,21.9978217784261,62.6461860708675,"min","mid","mid","max","mid","mid","BCS1","mitochondrial chaperone BCS1, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
